VARIABLES = "X", "Y", "U", "V", "T", "O2", "CO2", "CH4", "CO"
ZONE I=229, J=201, F=POINT
1192.5 -0.625 0.6963 -0.00015 4.27667 0.08494 0.05909 0.04395 0.0
1200.0 -0.625 0.69463 -0.00014 4.30734 0.0838 0.05997 0.04339 0.0
1207.5 -0.625 0.69292 -0.00013 4.33723 0.08269 0.06084 0.04284 0.0
1215.0 -0.625 0.69123 -0.00012 4.3664 0.0816 0.06169 0.0423 0.0
1222.5 -0.625 0.68953 -0.00013 4.39487 0.08053 0.06253 0.04178 0.0
1230.0 -0.625 0.6878 -0.00013 4.42267 0.07948 0.06335 0.04128 0.0
1237.5 -0.625 0.68609 -0.00012 4.44982 0.07846 0.06416 0.04079 0.0
1245.0 -0.625 0.68436 -0.00011 4.47635 0.07746 0.06496 0.04031 0.0
1252.5 -0.625 0.6826 -0.00011 4.50227 0.07647 0.06574 0.03985 0.0
1260.0 -0.625 0.68087 -0.00011 4.5276 0.07551 0.06652 0.0394 0.0
1267.5 -0.625 0.67916 -0.00011 4.55236 0.07456 0.06728 0.03896 0.0
1275.0 -0.625 0.67743 -0.00011 4.57657 0.07364 0.06803 0.03853 0.0
1282.5 -0.625 0.67575 -0.0001 4.60023 0.07273 0.06876 0.03811 0.0
1290.0 -0.625 0.67416 -9e-05 4.62337 0.07183 0.06949 0.03771 0.0
1297.5 -0.625 0.67264 -0.0001 4.64599 0.07096 0.0702 0.03731 0.0
1305.0 -0.625 0.67118 -0.0001 4.66812 0.0701 0.0709 0.03692 0.0
1312.5 -0.625 0.66977 -9e-05 4.68977 0.06925 0.07159 0.03654 0.0
1320.0 -0.625 0.66836 -9e-05 4.71095 0.06842 0.07227 0.03617 0.0
1327.5 -0.625 0.66695 -9e-05 4.73167 0.06761 0.07294 0.03581 0.0
1335.0 -0.625 0.66556 -9e-05 4.75194 0.06681 0.0736 0.03546 0.0
1342.5 -0.625 0.66413 -8e-05 4.77176 0.06602 0.07425 0.03511 0.0
1350.0 -0.625 0.66265 -8e-05 4.79116 0.06525 0.07489 0.03478 0.0
1357.5 -0.625 0.66118 -8e-05 4.81013 0.06449 0.07552 0.03445 0.0
1365.0 -0.625 0.65973 -8e-05 4.82869 0.06375 0.07614 0.03412 0.0
1372.5 -0.625 0.65829 -8e-05 4.84686 0.06301 0.07675 0.03381 0.0
1380.0 -0.625 0.65686 -8e-05 4.86464 0.06229 0.07735 0.0335 0.0
1387.5 -0.625 0.65545 -8e-05 4.88205 0.06158 0.07794 0.0332 0.0
1395.0 -0.625 0.65404 -8e-05 4.8991 0.06089 0.07852 0.0329 0.0
1402.5 -0.625 0.65265 -7e-05 4.9158 0.0602 0.0791 0.03261 0.0
1410.0 -0.625 0.65131 -7e-05 4.93216 0.05953 0.07967 0.03232 0.0
1417.5 -0.625 0.65006 -6e-05 4.94818 0.05886 0.08023 0.03204 0.0
1425.0 -0.625 0.64891 -6e-05 4.96386 0.05821 0.08078 0.03177 0.0
1432.5 -0.625 0.64784 -6e-05 4.97922 0.05757 0.08132 0.0315 0.0
1440.0 -0.625 0.64685 -6e-05 4.99426 0.05693 0.08186 0.03123 0.0
1447.5 -0.625 0.64594 -5e-05 5.009 0.05631 0.08239 0.03097 0.0
1455.0 -0.625 0.64516 -4e-05 5.02345 0.05569 0.08291 0.03071 0.0
1462.5 -0.625 0.6445 -5e-05 5.03762 0.05509 0.08343 0.03046 0.0
1470.0 -0.625 0.64392 -6e-05 5.05155 0.05449 0.08394 0.03021 0.0
1477.5 -0.625 0.64332 -4e-05 5.06525 0.0539 0.08445 0.02997 0.0
1485.0 -0.625 0.64282 -3e-05 5.07874 0.05331 0.08495 0.02973 0.0
1492.5 -0.625 0.64258 -8e-05 5.09195 0.05273 0.08545 0.02949 0.0
1500.0 -0.625 0.64228 -5e-05 5.1048 0.05216 0.08594 0.02926 0.0
1507.5 -0.625 0.64162 3e-05 5.11723 0.05161 0.08641 0.02903 0.0
1515.0 -0.625 0.64127 -2e-05 5.12921 0.05107 0.08687 0.02881 0.0
1522.5 -0.625 0.64162 -7e-05 5.14092 0.05055 0.08733 0.0286 0.0
1530.0 -0.625 0.64169 -4e-05 5.15245 0.05002 0.08778 0.02838 0.0
1537.5 -0.625 0.64145 0.0 5.16299 0.04954 0.08819 0.02819 0.0
1545.0 -0.625 0.64179 -2e-05 5.17219 0.04912 0.08856 0.02802 0.0
1552.5 -0.625 0.64245 -2e-05 5.18038 0.04874 0.08889 0.02787 0.0
1560.0 -0.625 0.64298 1e-05 5.18798 0.04839 0.08919 0.02773 0.0
1567.5 -0.625 0.64383 1e-05 5.19531 0.04804 0.08949 0.02759 0.0
1575.0 -0.625 0.64521 2e-05 5.2025 0.0477 0.08978 0.02746 0.0
1582.5 -0.625 0.64693 3e-05 5.2096 0.04736 0.09007 0.02733 0.0
1590.0 -0.625 0.64906 4e-05 5.21664 0.04702 0.09035 0.02721 0.0
1597.5 -0.625 0.65173 5e-05 5.22367 0.04668 0.09063 0.02708 0.0
1605.0 -0.625 0.65499 6e-05 5.23073 0.04635 0.09091 0.02696 0.0
1612.5 -0.625 0.65887 8e-05 5.2379 0.046 0.09119 0.02685 0.0
1620.0 -0.625 0.66343 9e-05 5.24523 0.04566 0.09148 0.02673 0.0
1627.5 -0.625 0.66873 0.00011 5.25279 0.0453 0.09176 0.02661 0.0
1635.0 -0.625 0.67482 0.00012 5.26062 0.04494 0.09205 0.0265 0.0
1642.5 -0.625 0.68174 0.00014 5.26876 0.04457 0.09235 0.02638 0.0
1650.0 -0.625 0.68953 0.00016 5.27722 0.04418 0.09266 0.02626 0.0
1657.5 -0.625 0.69821 0.00018 5.286 0.04379 0.09297 0.02614 0.0
1665.0 -0.625 0.70778 0.00019 5.29507 0.04338 0.09328 0.02602 0.0
1672.5 -0.625 0.7182 0.00021 5.30438 0.04297 0.09361 0.0259 0.0
1680.0 -0.625 0.72938 0.00022 5.31382 0.04255 0.09393 0.02578 0.0
1687.5 -0.625 0.74118 0.00023 5.3233 0.04213 0.09426 0.02566 0.0
1695.0 -0.625 0.75346 0.00024 5.33271 0.04172 0.09458 0.02554 0.0
1702.5 -0.625 0.76605 0.00024 5.3419 0.04131 0.0949 0.02542 0.0
1710.0 -0.625 0.77859 0.00023 5.35074 0.04092 0.09521 0.02531 0.0
0.0 0.625 0.24281 0.0 1.04063 0.0 0.0 0.9 0.0
7.5 0.625 0.24269 0.0 1.04082 0.0 0.0 0.9 0.0
15.0 0.625 0.23912 0.0 1.04082 0.0 0.0 0.9 0.0
22.5 0.625 0.23182 0.0 1.04082 0.0 0.0 0.9 0.0
30.0 0.625 0.2244 0.0 1.04082 0.0 0.0 0.9 0.0
37.5 0.625 0.2173 0.0 1.04082 0.0 0.0 0.9 0.0
45.0 0.625 0.21033 0.0 1.04082 0.0 0.0 0.9 0.0
52.5 0.625 0.20351 0.0 1.04082 0.0 0.0 0.9 0.0
60.0 0.625 0.19673 0.0 1.04082 0.0 0.0 0.9 0.0
67.5 0.625 0.18988 0.0 1.04082 0.0 0.0 0.9 0.0
75.0 0.625 0.18299 0.0 1.04082 0.0 0.0 0.89999 0.0
82.5 0.625 0.17592 0.0 1.04082 0.0 0.0 0.89999 0.0
90.0 0.625 0.16861 0.0 1.04082 1e-05 0.0 0.89997 0.0
97.5 0.625 0.16103 0.0 1.04082 1e-05 0.0 0.89995 0.0
105.0 0.625 0.15296 0.0 1.04082 3e-05 0.0 0.8999 0.0
112.5 0.625 0.14422 0.0 1.04082 5e-05 0.0 0.89981 0.0
120.0 0.625 0.13466 0.0 1.04083 9e-05 0.0 0.89967 0.0
127.5 0.625 0.12408 0.0 1.04084 0.00014 0.0 0.89944 0.0
135.0 0.625 0.11198 0.0 1.04085 0.00023 0.0 0.89908 0.0
142.5 0.625 0.09726 0.0 1.04087 0.00038 0.0 0.89851 0.0
150.0 0.625 0.07528 0.0 1.04099 0.00127 0.0 0.89503 0.0
157.5 0.625 0.02521 0.0 1.04302 0.01546 0.0 0.83949 0.0
165.0 0.625 -0.04434 0.0 1.04791 0.04978 0.0 0.7052 0.0
172.5 0.625 -0.08875 0.0 1.05033 0.06673 0.0 0.63888 0.0
180.0 0.625 -0.0591 0.0 1.05182 0.07714 0.0 0.59816 0.0
187.5 0.625 0.02701 0.0 1.0532 0.08684 0.0 0.56018 0.0
195.0 0.625 0.11552 0.0 1.05456 0.09632 0.0 0.52307 0.0
202.5 0.625 0.19743 0.0 1.05586 0.10541 0.0 0.48753 0.0
210.0 0.625 0.26924 0.0 1.05707 0.11385 0.0 0.4545 0.0
217.5 0.625 0.32994 0.0 1.05817 0.1215 0.0 0.42457 0.0
225.0 0.625 0.38033 0.0 1.05916 0.12831 0.0 0.39791 0.0
232.5 0.625 0.42195 0.0 1.06005 0.13433 0.0 0.37435 0.0
240.0 0.625 0.45643 0.0 1.06084 0.13963 0.0 0.35357 0.0
247.5 0.625 0.48529 0.0 1.06156 0.14433 1e-05 0.33519 0.0
255.0 0.625 0.50979 0.0 1.06222 0.14849 1e-05 0.31887 0.0
262.5 0.625 0.53093 0.0 1.06283 0.15221 1e-05 0.30428 0.0
270.0 0.625 0.54952 0.0 1.06342 0.15555 2e-05 0.29118 0.0
277.5 0.625 0.5661 0.0 1.064 0.15856 2e-05 0.27935 0.0
285.0 0.625 0.58102 0.0 1.06458 0.16128 3e-05 0.26863 0.0
292.5 0.625 0.5945 0.0 1.06518 0.16375 4e-05 0.25888 0.0
300.0 0.625 0.60672 0.0 1.0658 0.166 5e-05 0.24998 0.0
307.5 0.625 0.61779 0.0 1.06645 0.16805 7e-05 0.24184 0.0
315.0 0.625 0.62786 0.0 1.06716 0.16993 9e-05 0.23435 0.0
322.5 0.625 0.63705 0.0 1.06793 0.17165 0.00011 0.22744 0.0
330.0 0.625 0.64551 0.0 1.06878 0.17323 0.00013 0.22104 0.0
337.5 0.625 0.65338 0.0 1.06971 0.1747 0.00016 0.21508 0.0
345.0 0.625 0.66078 0.0 1.07074 0.17605 0.0002 0.2095 0.0
352.5 0.625 0.66781 0.0 1.07188 0.17731 0.00024 0.20427 0.0
360.0 0.625 0.67453 0.0 1.07315 0.17848 0.00028 0.19934 0.0
367.5 0.625 0.68102 0.0 1.07455 0.17958 0.00033 0.19468 0.0
375.0 0.625 0.68723 0.0 1.07612 0.18059 0.00039 0.19026 0.0
382.5 0.625 0.69296 0.0 1.07787 0.18155 0.00045 0.18604 0.0
390.0 0.625 0.69817 0.0 1.07984 0.18243 0.00052 0.18201 0.0
397.5 0.625 0.70295 0.0 1.08205 0.18327 0.00061 0.17814 0.0
405.0 0.625 0.70727 0.0 1.08455 0.18404 0.0007 0.1744 0.0
412.5 0.625 0.711 0.0 1.08738 0.18476 0.0008 0.17078 0.0
